Location,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,306,14-01-11,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,8
1,307,14-01-11,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0,17
1,308,14-01-11,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,70
1,309,14-01-11,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0,158
1,310,14-01-11,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117
1,311,14-01-11,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,44
1,312,14-01-11,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,53
1,313,14-01-11,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61
1,314,14-01-11,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77
1,315,14-01-11,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,64
1,316,14-01-11,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68
1,317,14-01-11,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90
1,318,14-01-11,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159
1,319,14-01-11,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0,139
1,320,14-01-11,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92
1,321,14-01-11,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0,68
1,322,14-01-11,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0,52
1,323,14-01-11,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0,36
1,324,14-01-11,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0,27
1,325,15-01-11,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0,28
1,326,15-01-11,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,20
1,327,15-01-11,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12
1,328,15-01-11,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0,8
1,329,15-01-11,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0,5
1,330,15-01-11,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0,1
1,331,15-01-11,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,3
1,332,15-01-11,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,10
1,333,15-01-11,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,23
1,334,15-01-11,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33
1,335,15-01-11,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59
1,336,15-01-11,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72
1,337,15-01-11,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89
1,338,15-01-11,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101
1,339,15-01-11,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118
1,340,15-01-11,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129
1,341,15-01-11,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128
1,342,15-01-11,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,83
1,343,15-01-11,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84
1,344,15-01-11,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,74
1,345,15-01-11,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,41
1,346,15-01-11,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57
1,347,15-01-11,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,26
1,348,15-01-11,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44
1,349,16-01-11,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0,39
1,350,16-01-11,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,23
1,351,16-01-11,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,16
1,352,16-01-11,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0,15
1,353,16-01-11,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,1
1,354,16-01-11,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2
1,355,16-01-11,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,1
1,356,16-01-11,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,3
1,357,16-01-11,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,18
1,358,16-01-11,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,32
1,359,16-01-11,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79
1,360,16-01-11,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93
1,361,16-01-11,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104
1,362,16-01-11,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118
1,363,16-01-11,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91
1,364,16-01-11,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113
1,365,16-01-11,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99
1,366,16-01-11,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105
1,367,16-01-11,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67
1,368,16-01-11,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61
1,369,16-01-11,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57
1,370,16-01-11,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28
1,371,16-01-11,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21
1,372,16-01-11,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18
1,373,17-01-11,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17
1,374,17-01-11,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16
1,375,17-01-11,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8
1,376,17-01-11,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2
1,377,17-01-11,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3
1,378,17-01-11,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1
1,379,17-01-11,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5
1,380,17-01-11,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13
1,381,17-01-11,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33
1,382,17-01-11,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47
1,383,17-01-11,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57
1,384,17-01-11,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64
1,385,17-01-11,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80
1,386,17-01-11,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93
1,387,17-01-11,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86
1,388,17-01-11,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93
1,389,17-01-11,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82
1,390,17-01-11,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71
1,391,17-01-11,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
1,392,17-01-11,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60
1,393,17-01-11,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33
1,394,17-01-11,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27
1,395,17-01-11,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13
1,396,17-01-11,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
1,397,18-01-11,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3
1,398,18-01-11,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22
1,399,18-01-11,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
1,400,18-01-11,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35
1,401,18-01-11,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61
1,402,18-01-11,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
1,403,18-01-11,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133
1,404,18-01-11,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99
1,405,18-01-11,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0,83
1,406,18-01-11,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41
1,407,18-01-11,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33
1,408,18-01-11,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0,20
1,409,19-01-11,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0,3
1,410,19-01-11,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
1,411,19-01-11,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3
1,412,19-01-11,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2
1,413,19-01-11,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7
1,414,19-01-11,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
1,415,19-01-11,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90
1,416,19-01-11,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197
1,417,19-01-11,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109
1,418,19-01-11,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47
1,419,19-01-11,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52
1,420,19-01-11,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
1,421,19-01-11,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
1,422,19-01-11,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
1,423,19-01-11,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82
1,424,19-01-11,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
1,425,19-01-11,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197
1,426,19-01-11,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161
1,427,19-01-11,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112
1,428,19-01-11,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76
1,429,19-01-11,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59
1,430,19-01-11,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
1,431,19-01-11,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28
1,432,20-01-11,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13
1,433,20-01-11,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0,5
1,434,20-01-11,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0,2
1,435,20-01-11,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1
1,436,20-01-11,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1
1,437,20-01-11,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
1,438,20-01-11,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
1,439,20-01-11,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101
1,440,20-01-11,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249
1,441,20-01-11,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143
1,442,20-01-11,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57
1,443,20-01-11,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68
1,444,20-01-11,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0,84
1,445,20-01-11,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98
1,446,20-01-11,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81
1,447,20-01-11,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70
1,448,20-01-11,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
1,449,20-01-11,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215
1,450,20-01-11,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185
1,451,20-01-11,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152
1,452,20-01-11,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126
1,453,20-01-11,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57
1,454,20-01-11,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
1,455,20-01-11,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31
1,456,21-01-11,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
1,457,21-01-11,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6
1,458,21-01-11,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
1,459,21-01-11,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1
1,460,21-01-11,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
1,461,21-01-11,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5
1,462,21-01-11,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
1,463,21-01-11,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
1,464,21-01-11,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217
1,465,21-01-11,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
1,466,21-01-11,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
1,467,21-01-11,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59
1,468,21-01-11,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78
1,469,21-01-11,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
1,470,21-01-11,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62
1,471,21-01-11,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65
1,472,21-01-11,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97
1,473,21-01-11,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161
1,474,21-01-11,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
1,475,21-01-11,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96
1,476,21-01-11,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
1,477,21-01-11,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41
1,478,21-01-11,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34
1,479,21-01-11,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
1,480,22-01-11,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
1,481,22-01-11,1,0,1,1,0,6,0,2,0.04,0,0.41,0.3881,12
1,482,22-01-11,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
1,483,22-01-11,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
1,484,22-01-11,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3
1,485,22-01-11,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
1,486,22-01-11,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8
1,487,22-01-11,1,0,1,8,0,6,0,1,0.02,0,0.44,0.3284,27
1,488,22-01-11,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40
1,489,22-01-11,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53
1,490,22-01-11,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63
1,491,22-01-11,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70
1,492,22-01-11,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0,84
1,493,22-01-11,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
1,494,22-01-11,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0,103
1,495,22-01-11,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83
1,496,22-01-11,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0,67
1,497,22-01-11,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54
1,498,22-01-11,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59
1,499,22-01-11,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45
1,500,22-01-11,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39
1,501,22-01-11,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0,30
1,502,22-01-11,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33
1,503,23-01-11,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22
1,504,23-01-11,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
1,505,23-01-11,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18
1,506,23-01-11,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5
1,507,23-01-11,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3
1,508,23-01-11,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1
1,509,23-01-11,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
1,510,23-01-11,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
1,511,23-01-11,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
1,512,23-01-11,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58
1,513,23-01-11,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99
1,514,23-01-11,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116
1,515,23-01-11,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87
1,516,23-01-11,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110
1,517,23-01-11,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
1,518,23-01-11,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65
1,519,23-01-11,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
1,520,23-01-11,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49
1,521,23-01-11,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50
1,522,23-01-11,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35
1,523,23-01-11,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25
1,524,23-01-11,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28
1,525,23-01-11,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
1,526,24-01-11,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7
1,527,24-01-11,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1
1,528,24-01-11,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
1,529,24-01-11,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1
1,530,24-01-11,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5
1,531,24-01-11,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15
1,532,24-01-11,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0,84
1,533,24-01-11,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0,177
1,534,24-01-11,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0,102
1,535,24-01-11,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0,40
1,536,24-01-11,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46
1,537,24-01-11,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63
1,538,24-01-11,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60
1,539,24-01-11,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45
1,540,24-01-11,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57
1,541,24-01-11,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70
1,542,24-01-11,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184
1,543,24-01-11,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153
1,544,24-01-11,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
1,545,24-01-11,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81
1,546,24-01-11,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
1,547,24-01-11,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35
1,548,24-01-11,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
1,549,25-01-11,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9
1,550,25-01-11,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5
1,551,25-01-11,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2
1,552,25-01-11,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
1,553,25-01-11,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9
1,554,25-01-11,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36
1,555,25-01-11,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108
1,556,25-01-11,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238
1,557,25-01-11,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
1,558,25-01-11,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55
1,559,25-01-11,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61
1,560,25-01-11,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
1,561,25-01-11,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93
1,562,25-01-11,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0,68
1,563,25-01-11,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0,84
1,564,25-01-11,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0,116
1,565,25-01-11,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0,222
1,566,25-01-11,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225
1,567,25-01-11,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146
1,568,25-01-11,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119
1,569,25-01-11,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,45
1,570,25-01-11,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53
1,571,25-01-11,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40
1,572,26-01-11,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17
1,573,26-01-11,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5
1,574,26-01-11,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,10
1,575,26-01-11,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1
1,576,26-01-11,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8
1,577,26-01-11,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30
1,578,26-01-11,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72
1,579,26-01-11,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58
1,580,26-01-11,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28
1,581,26-01-11,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,41
1,582,26-01-11,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,48
1,583,26-01-11,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47
1,584,26-01-11,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36
1,585,26-01-11,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43
1,586,26-01-11,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,36
1,587,26-01-11,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26
1,588,27-01-11,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,24
1,589,27-01-11,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84
1,590,27-01-11,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104
1,591,27-01-11,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79
1,592,27-01-11,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59
1,593,27-01-11,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38
1,594,27-01-11,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27
1,595,27-01-11,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16
1,596,28-01-11,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9
1,597,28-01-11,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3
1,598,28-01-11,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2
1,599,28-01-11,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1
1,600,28-01-11,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
1,601,28-01-11,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,16
1,602,28-01-11,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,60
1,603,28-01-11,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,157
1,604,28-01-11,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101
1,605,28-01-11,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
1,606,28-01-11,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30
1,607,28-01-11,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29
1,608,28-01-11,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31
1,609,28-01-11,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0,38
1,610,28-01-11,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0,41
1,611,28-01-11,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0,80
